sp500,DGS10
0.04688881,-0.04
-0.00372303,-0.03
0.013034163,-0.03
0.0010930244,-0.06
0.0121622505,-0.06
0.0071901754,0.09
0.003366765,-0.05
0.007256893,-0.03
-0.0029069772,-0.02
0.0012535308,-0.02
0.010675364,0.04
-0.023046521,0.04
-0.0070718112,-0.01
0.0022483116,0.04
-0.0032135397,0.0
0.002673366,0.01
-0.0050609405,0.03
2.550814e-05,0.02
-0.0070237317,0.0
-0.0075193807,-0.01
-0.022963274,0.23
-0.003907865,0.09
0.004367559,0.28
0.004045205,0.08
-0.0051630097,0.36
-0.026315931,-0.0
-0.0013828626,0.12
-0.0017096036,-0.02
0.043298934,-0.23
-0.003766147,-0.01
0.009076706,0.04
0.0074843946,-0.05
-0.005796148,-0.04
0.0019664206,-0.02
-0.0062793377,-0.01
-0.0025090338,0.05
0.020145535,0.0
-0.0067255246,0.03
-0.004329093,-0.04
0.0041976324,-0.05
0.004010632,-0.01
0.007587329,-0.06
-0.0015709484,-0.01
0.003871264,-0.04
-0.0107035,0.04
0.0032522422,-0.05
-8.724301e-05,0.02
0.00031850592,0.03
0.0067245574,0.0
0.0010900195,0.01
0.0013197417,-0.05
-0.0022454173,-0.03
0.03764089,-0.14
-0.0030878796,-0.09
-0.010894432,-0.04
-0.035868764,-0.01
0.010571886,0.07
0.027720347,-0.19
0.0024416582,0.01
-0.006587822,0.07
0.0028654207,0.09
0.0030935728,-0.01
7.889839e-05,-0.01
-0.002791823,0.03
0.0064250138,0.03
-0.011033984,0.06
0.0006512937,0.05
0.005471815,0.1
-0.012817841,0.01
-0.007284547,0.03
-0.0022592386,0.01
0.0023518857,-0.02
0.0054840036,0.01
-0.004951225,0.01
0.00044831797,-0.03
0.014701096,-0.06
0.0018393006,0.01
-0.0018591731,0.17
0.010998562,0.02
0.0019462351,-0.05
-0.0017649363,-0.12
-0.014571778,0.09
-0.0154609,0.05
0.019818958,-0.12
-0.00015615573,-0.02
-0.005018691,0.1
0.001232448,-0.02
3.88693e-05,0.02
-0.0063873385,-0.09
-0.000999103,-0.03
-0.008407916,-0.02
-0.0007631368,0.01
-0.008741196,-0.07
0.0041226735,0.01
-0.011297533,0.02
0.00484767,-0.08
0.00399007,0.0
0.0005324225,-0.06
0.015438838,0.0
-0.0006871924,-0.02
0.005468446,0.01
0.0020206103,-0.01
0.0028512008,-0.01
0.0008477079,-0.2
-0.0022188174,-0.0
-0.0028173798,-0.02
-0.0006843689,0.03
-0.0060663293,-0.02
-0.0018099305,-0.02
0.0019333751,-0.03
0.0022903988,-0.01
-0.0043342076,0.06
-0.0024509593,0.05
-0.09786471,0.1
0.0075015966,0.05
-0.005599097,0.06
-0.003059667,-0.05
0.010898364,-0.09
0.004773092,-0.11
0.00316031,-0.07
0.0009446677,-0.03
0.02587204,0.06
0.0054875575,-0.02
-0.0062867356,-0.01
-0.010747101,-0.01
-0.0063737687,0.02
-0.00051284314,-0.01
0.005727383,0.0
0.015684146,-0.01
-0.004824543,-0.03
0.0012554941,0.01
0.003983835,0.02
0.0027058222,-0.16
0.0059471168,-0.12
0.0031859465,0.04
0.0061039254,-0.01
-0.002229225,-0.01
0.018158138,0.02
-0.008401934,0.04
0.010572568,-0.05
0.010839911,0.04
-0.004367449,0.01
0.00038951484,-0.05
-0.0006872617,-0.01
-0.030098781,0.13
0.0017655094,-0.03
0.003867797,0.01
0.006366728,-0.01
-0.002659272,0.01
0.0068460666,0.06
0.0029616742,-0.02
-0.03682577,-0.03
-0.010429001,0.07
0.00416912,-0.08
0.008404333,-0.02
0.0064485422,0.01
-0.0017651151,-0.0
0.015202239,0.01
-0.013641574,-0.03
0.0033802232,0.0
0.0009308136,-0.06
-0.021607218,0.07
-0.016277324,0.15
0.0010838502,-0.09
0.002166567,0.04
-0.0025215559,0.06
0.004455817,-0.07
-0.0013281635,0.06
0.0112362215,0.01
-0.012711324,-0.0
-0.0034114965,0.0
0.0011569404,0.0
0.00291083,0.01
-0.0046259053,-0.05
0.0020922504,-0.1
0.0049661505,0.05
-0.002258622,0.01
0.012023227,0.0
-0.02498509,-0.1
0.036890127,0.04
0.011200749,-0.02
0.004023898,0.0
-0.0015691717,-0.0
-0.004216534,0.06
-0.0032511246,-0.01
0.005442037,0.05
0.005447733,0.01
0.0030640783,-0.01
-0.0063861813,-0.0
0.011911353,0.07
-0.0056370157,-0.0
0.004840014,-0.08
0.005963314,-0.25
-0.004622345,-0.11
0.02209703,-0.04
-0.01138523,0.1
0.007511466,-0.01
0.00025743153,-0.03
-0.0068665636,0.08
0.017821856,-0.12
-0.03541435,0.02
-0.0013015572,0.04
-0.0061082854,-0.04
0.0027473848,0.01
-0.02774129,-0.13
0.017219242,0.01
0.012361647,0.05
-0.0043914444,0.01
-0.00092302344,0.11
-0.005549161,0.01
-0.012415123,0.18
0.0023411904,-0.09
0.0014959531,-0.12
0.0014952654,-0.02
0.024936672,-0.01
0.0010465677,0.06
0.0019015144,-0.02
0.0032457337,-0.02
0.0014188361,0.06
-0.01942237,-0.03
-0.0015157651,-0.0
-0.0077791545,-0.04
-0.0026745894,-0.02
-0.005118188,0.03
0.0019815294,0.08
0.0049315942,0.13
0.0169035,-0.03
-0.0024158778,0.01
-0.07950424,0.15
-0.0014237335,-0.03
0.0019990853,-0.01
-0.009899405,0.03
-0.0025386368,-0.01
0.0009535859,-0.0
-0.0002302127,0.02
0.02028619,0.07
0.02682921,0.12
-0.0042544142,-0.0
0.0033586407,0.02
0.0008738763,0.0
0.0040229266,-0.07
-0.01356261,-0.04
-0.019392129,-0.03
0.0074815564,-0.04
0.02147802,0.09
-0.022144256,0.03
-0.0041016834,0.0
0.0260944,0.01
0.0033732327,0.04
-0.001175026,0.03
0.0007527481,-0.05
0.0036037746,0.01
-7.7760546e-05,0.06
0.0074627628,0.0
-0.0075534624,0.02
-0.007028307,-0.1
-0.009773975,-0.04
0.008293206,0.06
-0.002286803,-0.03
-0.0030828933,0.01
0.0022194316,-0.03
0.00024971663,-0.01
0.009047683,0.03
-0.0049707526,-0.01
-0.0052279374,-0.0
0.0029421519,-0.08
-0.0015078633,0.06
-0.001462666,-0.0
-0.0011299384,-0.06
0.005365194,-0.09
0.0075325896,0.02
-0.0030814204,0.05
0.00822668,-0.08
0.015451101,-0.14
-0.005282381,-0.02
0.004772594,0.08
-0.030411605,0.08
-0.008478814,-0.05
0.00039146323,-0.02
0.007687207,0.1
0.009758554,0.03
-0.003080187,-0.01
-0.003806706,-0.03
-0.0058125434,0.02
-0.0003622849,-0.02
-0.002514734,-0.05
-0.0016175772,0.03
0.0057669138,0.06
-0.012120749,0.11
0.0085835215,-0.01
0.001924496,0.0
0.0008502587,-0.08
0.0042502177,-0.05
0.00047598014,-0.0
0.004595501,0.0
0.011003028,0.01
-0.0029457011,0.29
-0.033022404,0.01
0.0061199204,-0.04
-0.002016652,0.04
0.001034511,0.01
-0.031086868,-0.04
-0.0036751772,-0.04
-0.023957906,-0.16
-0.0027512996,-0.02
-0.011439754,0.3
0.011425491,0.06
0.0042532603,-0.08
9.84722e-05,0.06
-0.0007677452,-0.04
-0.019026544,0.02
0.009254241,-0.01
0.014703883,-0.01
0.0030513234,-0.01
-0.0030680508,0.04
0.0029034656,0.09
-0.006198967,-0.0
-0.0082843825,0.13
0.0041510947,-0.02
0.0050440575,-0.1
0.0062007434,-0.02
0.011107637,-0.12
0.0015673653,0.05
-0.0067289383,0.14
-0.035664916,0.09
0.0010513812,0.01
-0.0058729886,-0.0
-0.0071338196,0.05
0.010452656,-0.25
0.015937788,0.02
-0.0013576437,0.05
-0.0051925797,-0.01
0.0050228215,0.07
0.030851996,-0.01
0.00052691274,0.0
-0.009053829,0.29
0.002473771,0.0
-0.004277927,0.0
-0.0024152403,-0.05
0.0072527556,-0.01
0.03812993,-0.03
-0.026448166,0.06
0.006406899,-0.01
0.027599446,0.04
-0.012839368,0.03
0.0017530393,-0.02
-0.005740974,-0.02
-0.006635733,-0.02
-0.0030342233,0.02
0.0010176358,-0.13
-0.0020186347,-0.01
0.0025032302,-0.02
0.0007954341,-0.0
0.003914542,-0.02
0.007942725,-0.08
0.011664129,0.03
-0.0071827588,-0.09
0.01720025,-0.07
-0.008918847,0.07
-0.0065852352,-0.01
-0.002129924,0.01
5.2436575e-05,0.04
0.008794981,-0.04
-0.0049117603,-0.03
0.006405924,-0.01
0.008436438,0.0
0.04215711,0.03
-0.015418476,-0.12
-0.00041449646,0.09
0.002191483,0.03
0.011537638,0.06
-0.005759855,-0.04
-0.0040594954,-0.05
-0.0016242284,0.03
0.0011247902,0.0
0.0026388308,-0.01
0.0033569178,-0.08
-0.007837864,-0.03
0.0069836928,0.03
0.022323972,0.1
0.00047750096,-0.04
-0.00392022,0.02
-0.013682506,0.07
-0.0024570515,-0.02
-0.009369345,0.08
0.0041857483,-0.01
-0.0036643199,0.07
0.0057876674,-0.02
0.012846844,0.03
0.0013280173,0.01
-0.0022814116,-0.05
-0.0009354431,0.02
0.013007641,0.04
-0.0026436108,-0.02
0.004131536,-0.06
0.00039344316,-0.02
-0.02128951,-0.06
0.010408089,0.02
-0.00065926614,0.0
0.010780676,0.09
0.028253641,-0.13
-0.0028676908,-0.02
-0.020994233,0.0
0.0055338237,0.0
-0.0050062356,-0.01
-0.000402536,0.01
0.004831612,-0.02
-0.0037453468,-0.01
-0.0046319235,0.08
0.017243579,-0.02
