sp500,DGS10
-0.005897748,-0.04
0.029814983,0.17
-0.00033376634,-0.02
-0.0012760806,0.13
0.0002547592,-0.03
0.0023080283,-0.0
0.0051187,-0.03
-0.0042702635,0.02
-3.0251977e-05,0.04
-0.009460453,0.0
-0.0006550986,-0.03
-0.056772802,-0.02
0.0028665368,0.01
0.011753006,-0.08
-0.010857704,0.05
0.07515678,0.16
0.010879056,0.04
-4.935151e-05,0.17
-0.003043407,-0.06
-0.0035520457,-0.08
-0.0020838366,-0.05
-0.004213554,-0.08
0.005614033,0.01
-0.008002012,-0.0
0.0021417844,0.01
0.009609505,-0.02
0.003416208,0.03
0.00633881,-0.02
0.00297648,0.02
-0.005176954,-0.02
0.010132049,0.01
-0.0073455046,-0.07
0.009076407,-0.02
0.012444526,-0.33
-0.0010839378,-0.02
0.009004505,-0.11
-0.0038883178,-0.06
-0.002409209,-0.01
-0.0008638982,-0.02
-0.00700858,0.1
-0.0033448176,0.1
-0.0048427456,0.04
0.0009999435,0.0
0.008260442,-0.05
-0.0058267643,-0.01
-0.0011654375,-0.06
0.025059994,0.07
0.03905837,-0.1
0.011284866,-0.11
0.011318677,-0.06
0.005498493,0.04
-0.0045928587,0.05
0.0032697488,0.02
0.018501867,0.09
-0.0053668567,-0.0
0.0019220929,-0.01
0.0006443439,-0.01
-0.0069064973,0.08
0.00046045528,0.05
0.0001335309,0.09
-0.014787713,-0.01
-0.01475096,-0.0
-0.0107709095,-0.48
0.01251555,0.02
-0.013224,-0.21
0.004248784,0.44
0.004934527,-0.06
0.0046547772,0.23
-0.0066699614,-0.02
-0.018425964,0.02
0.0049779094,0.0
0.0030381484,0.01
0.0014785754,-0.02
0.023373634,0.01
-0.0014958116,-0.06
-0.0017475508,-0.01
0.003348899,0.0
-0.00021921127,0.3
0.007232995,-0.05
0.00077665824,0.04
-0.002959889,0.07
0.013896638,-0.02
-0.0043260152,-0.04
0.0005412297,-0.04
0.01123682,0.01
-0.007988006,-0.04
-0.0042336364,-0.02
0.003177981,0.0
0.005099467,0.07
-0.0032167914,-0.04
-0.005486463,-0.01
0.0054251063,-0.12
0.0050971513,0.02
0.025465807,-0.0
-0.0031351196,0.02
0.059219923,-0.04
-0.0045328834,0.02
0.041722085,-0.18
0.0011809834,0.04
0.004653832,-0.1
-0.009616858,-0.02
-0.0030990206,-0.03
0.0065956064,-0.02
0.0007461227,0.06
0.005112549,0.01
-0.0048165913,-0.03
-0.006863497,0.03
-0.00414194,-0.02
0.0039194226,0.07
0.0068773427,-0.03
0.01936149,0.04
-0.00023432361,-0.09
-0.0020699855,-0.14
-0.003133988,-0.13
-0.004215649,0.09
0.021456143,0.07
-0.031546082,0.02
-0.0017654992,-0.02
-0.0002240981,-0.01
0.0010709334,0.01
0.005534529,-0.16
0.0011493787,0.01
0.007461312,0.03
-0.023247134,0.04
-0.0060108914,0.01
0.0001629346,-0.09
-0.03723121,-0.03
-0.032730523,-0.03
-0.00179639,0.12
-0.050357785,-0.08
-0.0045159142,-0.5
-0.0014317498,-0.42
0.0036906255,0.43
0.0026175906,-0.1
-0.0037291152,0.04
-0.00012595294,0.0
-0.008428295,0.04
0.008506927,-0.01
-0.0010715012,-0.0
-0.00014294742,0.01
0.0041957595,-0.02
0.00087579724,0.08
0.0034285826,-0.0
0.004552962,0.07
-0.0061073373,0.04
0.006257256,0.04
0.0045545413,0.1
0.0029861517,0.01
0.015513502,-0.09
0.009511541,0.04
-0.0039097182,0.0
0.00025455112,0.03
-0.018855207,0.19
-0.0073289773,0.11
-0.00034419924,-0.01
-0.002519114,-0.02
0.0016564016,0.04
-0.0019457926,-0.0
-0.007848311,-0.06
0.004822759,-0.01
0.0053427317,-0.02
-0.0015515148,0.01
-0.0002116398,0.03
-0.00092131016,0.18
0.0017113392,-0.03
-0.0052728383,-0.08
0.006310777,0.02
-0.0005422794,0.04
0.013381884,0.04
-0.0030324268,-0.07
0.0007009293,0.08
0.014338332,0.0
-0.0071964706,-0.04
0.00041464219,-0.02
0.0052349227,0.01
0.0056605036,-0.09
0.0016145617,-0.03
0.0055487105,-0.07
0.0031373692,0.05
-0.0065733716,-0.01
-0.002143846,0.02
-0.001830256,-0.05
0.009767056,0.06
0.004845415,-0.08
0.005270095,-0.03
-0.002446658,-0.0
-0.0070243673,0.02
-0.0011394024,-0.0
0.0016314476,-0.06
0.00026496663,0.03
-0.0030564885,-0.01
-0.012818769,-0.03
-0.013729737,0.04
0.001333173,0.02
0.008622581,0.1
0.0011581711,-0.01
0.015317229,-0.08
-0.03609344,-0.05
-0.03427083,-0.03
0.015480081,0.03
0.026714595,-0.07
0.0015707479,0.02
0.0006042229,-0.03
-0.0064725904,-0.01
-0.00037708826,0.01
0.006575792,0.03
0.0026820968,0.02
-0.004989219,0.09
-0.0005018543,0.02
-0.00524774,0.01
0.0030259048,-0.01
0.002308587,-0.04
0.00115132,-0.05
0.010129115,-0.0
0.0036496706,0.03
-0.003974677,0.05
0.0032448363,0.02
-0.0038828244,0.06
-8.686358e-06,-0.04
0.005070498,0.01
0.0010076619,0.03
0.010048321,0.04
-0.0019782996,-0.06
0.004437206,0.03
-0.0069699837,-0.03
0.006190316,0.11
0.016840385,-0.04
0.004857713,-0.03
0.002998468,0.04
-0.0028912253,-0.01
0.0023741028,-0.04
-0.00085532083,-0.01
-0.0058282474,-0.07
-0.0073031513,-0.08
-0.0045724465,0.02
0.0027564312,-0.01
0.0054637627,0.01
-0.0017277844,0.02
0.0034165275,0.01
0.0064178184,-0.06
-0.002645051,-0.01
0.00083666324,-0.03
-0.0032460163,0.02
-0.001499086,0.0
0.006245936,-0.0
0.00017106248,0.01
0.0020782766,-0.0
-0.0069918074,-0.04
-0.0010012648,0.01
0.0065236543,0.0
-0.001431643,-0.01
0.0017363536,0.05
0.0028055757,-0.01
-0.0038719564,-0.02
-0.00023423409,0.09
-0.018178705,-0.2
0.025423398,0.04
-0.013502511,-0.3
0.0074195145,0.06
-0.0015585115,0.06
0.00042196846,0.02
0.0013404489,0.02
-0.004449806,-0.03
-0.000684376,0.01
0.0018632843,0.06
-0.030145053,-0.02
0.002032633,-0.01
-0.010543317,0.04
-0.021255093,-0.02
0.019148916,-0.04
-0.002195049,-0.22
0.002753321,0.15
-0.010334022,-0.02
-0.0005638711,0.04
0.0018449592,0.07
-0.0040028454,0.05
0.0037768972,-0.05
-0.010449412,-0.07
0.0037700236,-0.01
0.00090414647,0.3
-0.005981152,0.07
-0.0077988836,0.07
0.0035755727,0.03
-0.014521037,-0.03
-0.00553194,-0.01
-0.0010452411,0.05
0.012601411,-0.13
0.014197023,0.03
0.017710945,-0.06
-0.0063062347,0.05
-0.008972973,-0.02
0.0033278307,0.04
0.0051247417,0.04
0.0026034736,0.04
0.00043992847,0.06
-0.04453882,0.05
0.00037038935,0.0
0.0018448005,-0.09
-0.0034306613,-0.02
0.023673488,0.16
-4.2785017e-05,0.01
0.0048110182,0.0
-0.016018422,0.01
0.0011157256,0.01
0.0010062915,0.01
-0.024494378,-0.01
0.00095464586,0.02
-0.0031193541,0.02
0.002336326,-0.01
0.020179233,-0.02
-0.0010050446,0.01
0.10798016,-0.05
0.014035576,-0.13
0.018049166,0.09
0.004342786,-0.05
0.00022763212,0.06
-0.0005806605,0.01
0.0051255254,0.02
0.003964202,0.04
-0.0043664365,-0.06
-0.014765051,-0.12
-0.00014255958,0.04
0.0043828385,0.02
0.006132897,0.04
0.005730512,-0.01
-0.003629337,-0.03
-0.0007753349,0.03
-0.0023768712,-0.08
-0.008691336,0.1
0.0057983086,-0.01
0.002827168,0.03
0.017234853,-0.08
-0.0024117762,0.01
-0.0010124301,-0.0
0.0040060473,0.02
-0.0122421775,-0.04
0.0061745755,0.01
-0.0019243463,0.0
0.0026091696,-0.05
-0.0013754839,-0.01
0.005625938,-0.04
-0.0007423116,-0.02
-0.004385671,0.04
0.032845676,-0.13
-0.0070396606,-0.01
0.014570676,-0.07
-0.0024574664,0.05
-0.004419506,-0.06
-0.0046134344,-0.02
-0.016219491,-0.03
0.0050063813,-0.0
-0.0026454632,0.03
-0.0013107691,0.05
0.007837344,-0.02
-0.0051527913,-0.02
-0.009188933,-0.11
-0.0010714385,-0.09
0.001632235,0.12
-0.0013908335,-0.08
-0.003063906,-0.02
-2.2596505e-05,-0.04
-0.0033124783,-0.08
0.008007766,0.03
0.005562878,0.06
0.00095775654,0.0
0.007011586,-0.04
0.0054064696,-0.02
0.005808779,0.05
-0.009016128,0.0
-0.0038205837,-0.01
-0.0066867615,0.05
-0.013721633,0.04
-0.020519247,0.04
-0.021653367,0.2
0.008522174,0.07
-0.0002022881,0.07
-0.024021031,0.15
0.00015105688,0.02
-0.014106668,-0.01
0.0076010516,0.01
0.0009579012,-0.02
0.00015599921,-0.02
-0.015047267,0.0
-0.006115639,-0.03
0.009427248,-0.06
-0.003278304,0.01
0.00021761586,0.11
0.012336502,0.13
-0.00026862003,0.04
0.0018703298,-0.07
0.0060584103,-0.03
0.0040912884,0.01
0.0026412462,0.08
0.008002818,0.06
-0.00660204,0.05
0.022031903,-0.01
0.008381724,-0.0
-0.0050234497,0.07
0.0032902546,-0.03
0.00061986723,0.02
-0.0010755779,0.09
-0.003750261,-0.03
0.014283289,-0.07
-0.0014549214,-0.1
0.0007589414,-0.02
0.012895012,-0.06
-0.0026292484,-0.01
0.000512721,-0.13
0.010457804,-0.18
-0.005779035,-0.25
0.017253658,0.37
-0.023607561,-0.04
-0.010576532,0.18
0.00012057071,-0.08
-0.009288815,0.01
-0.0011953765,0.1
-0.0011596885,-0.04
-0.0045655025,-0.03
-0.0031243921,-0.11
-0.008816442,-0.05
-0.00094276934,-0.07
-0.0011546033,0.07
-0.011813306,-0.02
-0.0013884128,-0.01
0.005841649,0.01
-0.000532362,-0.07
0.003809716,-0.03
-0.003442661,-0.08
0.013249633,0.06
0.0065770894,-0.01
0.004825556,-0.02
0.005300546,0.04
-0.0024336586,0.01
-0.003121051,0.09
0.0111473845,0.03
0.012545844,0.04
-0.0046012704,0.01
-0.0039826725,0.01
0.0005269386,0.04
-0.0021653306,0.02
0.015654748,-0.06
-0.0010413768,0.05
0.029191121,-0.21
0.0028088386,-0.0
-0.0014406195,-0.12
0.0051312163,-0.0
0.0028711138,0.02
0.0029393751,-0.07
0.00011325683,-0.03
-0.008544079,-0.03
-0.015533754,-0.03
0.0012850014,-0.02
0.0056045563,-0.0
0.006435723,0.02
0.008742541,0.08
-0.0011379278,0.06
-0.004370527,0.03
0.004542074,-0.03
0.005195745,-0.0
0.0048522516,-0.02
0.0101607535,-0.0
0.0016810496,0.03
-0.011076008,-0.03
-0.010329125,-0.09
-0.0015332442,0.06
0.0015526224,-0.01
0.015168407,0.05
-0.002805952,-0.03
-0.0005585774,-0.02
0.0020604082,0.03
0.004495756,0.04
0.0063517136,0.04
0.011406596,0.0
0.0020750142,0.04
-0.02015881,0.08
-0.006107954,0.01
0.002721175,0.06
0.0010400742,-0.01
-0.0049318033,-0.02
0.0050961114,0.04
0.0035669561,-0.02
0.006800919,0.13
0.0005323186,0.11
-0.009235198,0.11
-0.00056643295,-0.04
0.00786165,-0.16
0.004516138,-0.14
0.00030924258,0.29
0.0015861593,0.01
-0.0043574534,-0.04
-0.0047572004,-0.03
0.0006863307,0.04
-0.0039829183,-0.01
0.0024394854,0.03
-0.0018387603,-0.0
-0.010898838,0.01
-0.00043963268,-0.02
-0.019880623,-0.09
0.00048618286,-0.04
0.0033067446,0.11
0.0008547477,0.06
0.0012628159,0.04
0.005851023,0.05
-0.023397153,-0.1
-0.026049593,-0.04
-0.0079535,0.12
0.002961746,-0.07
0.006565828,0.06
0.0036942237,-0.0
-0.008016217,-0.0
-0.0010110157,0.01
0.0075259176,0.0
-0.0031826869,-0.03
0.012314954,-0.04
0.0025100908,-0.05
0.0046561933,0.04
0.0023397785,0.0
0.0084327785,0.02
0.0026121866,-0.0
0.024711356,-0.08
0.00012384972,-0.0
0.0009322992,0.03
0.0041015907,0.02
-0.016746663,-0.02
-0.009773506,0.02
0.0043613957,0.05
-0.0009380223,0.0
-5.7769066e-05,0.01
0.0017768246,-0.04
-0.010445935,0.01
-0.002381438,-0.01
0.016110774,-0.04
-0.006912139,-0.04
0.0029172017,-0.04
-0.016828008,-0.05
-0.006272081,0.03
0.0036531365,0.02
0.031690482,-0.02
0.0066905436,0.08
0.009165227,0.03
-0.0047626514,-0.05
-0.002510924,-0.02
0.0002918547,-0.01
-0.01620224,0.06
0.0025733826,0.05
0.003870781,0.01
0.0066884663,0.01
0.0038734092,-0.01
0.00048499432,0.03
-0.004771107,-0.05
-0.009721649,0.0
0.001687452,0.02
0.004290006,0.03
-0.004921769,-0.22
-0.006696501,-0.05
0.012052338,0.22
0.0032180413,0.04
-0.00026231742,0.0
0.0047461954,-0.05
-0.009870977,0.09
-0.00709679,0.03
0.005507013,0.06
0.0006879577,-0.01
-0.0027526617,0.01
0.0009208258,0.16
-0.004916199,0.05
0.006180041,0.1
0.0028645205,-0.0
-0.03142752,-0.07
-0.003191933,-0.0
-0.00030553323,-0.02
-0.001594085,-0.27
0.0014491964,0.09
0.0019422802,-0.04
-0.004598932,-0.07
0.0040407525,0.1
-0.0069553717,-0.05
-0.0025460431,-0.03
0.009904625,0.0
0.00877087,-0.05
-0.0077548637,0.02
0.0004726296,-0.03
-0.0050783856,-0.07
0.0056358757,-0.05
0.018822713,-0.05
-0.0044524577,0.16
0.0022083814,0.17
-0.00089437235,-0.16
-0.006391522,-0.06
-0.010275862,-0.01
0.005918601,0.1
0.01723257,0.02
0.0074162027,0.02
-0.0026114625,-0.01
-0.05441045,-0.17
-0.0034308815,-0.09
0.04225432,-0.01
0.0046599726,-0.04
-0.0012651603,0.07
-0.0055531375,-0.05
-0.020628376,-0.09
0.0041551767,-0.02
0.0134541,-0.01
-0.009610614,-0.04
0.018142007,0.01
0.018248456,0.04
-0.0052937903,-0.06
0.0013772311,-0.08
-0.0035468624,-0.02
0.0064811236,0.09
0.0032500895,-0.04
0.00067881047,0.05
-0.0030694096,0.03
-0.0013765438,0.01
0.0060607917,0.09
0.000757801,0.0
0.012225407,0.07
-0.0019298104,-0.1
-0.013493788,-0.04
0.0084446,0.04
0.00035259375,0.07
0.0055389595,-0.01
-0.00084546744,-0.05
0.0048891553,0.02
0.0029738154,0.0
-0.0076530087,-0.06
-0.0067237928,0.01
-0.0020587188,0.0
-0.0027455608,-0.09
0.0036524474,0.06
0.01897682,-0.01
0.0026451228,0.03
-0.0023980835,0.06
-0.0013157665,0.02
0.0028216485,0.04
-0.012580231,-0.01
-0.0114457095,-0.32
0.0030561462,0.02
0.00016199492,0.1
-0.002855171,-0.05
-0.0016182712,-0.0
0.0039631,-0.01
-0.001270036,-0.03
-0.0026040492,-0.06
0.00021082483,0.02
0.0048111617,-0.01
0.015028821,-0.05
-0.008530432,-0.05
-0.0054024467,-0.03
0.005866529,0.02
-0.0045759403,0.01
0.0023806542,0.01
0.008397102,0.01
0.0056020846,0.0
0.0013575766,0.01
0.0017536585,-0.02
0.0014926714,-0.01
-0.017482705,-0.01
0.0002886465,0.03
-0.001024868,0.1
-0.0052796146,0.02
-0.0027833912,-0.01
-0.014516812,-0.05
-0.0020388938,0.06
0.0050101457,0.13
0.0030065505,-0.04
0.0003437041,-0.02
0.0047059627,0.03
0.0031933454,0.05
-0.00018473982,-0.0
0.008934665,0.01
-0.0012359592,0.05
-0.002281703,0.03
-0.013957567,-0.03
0.00014742481,-0.02
-0.0028997199,0.05
0.0017271035,-0.04
0.0009490877,0.05
0.002837461,0.01
-0.0015984322,0.04
-0.006210967,-0.03
-0.00023010006,-0.0
-0.003468805,-0.0
0.016587669,0.02
0.0010426175,0.02
0.0008719269,-0.03
-0.00038292172,-0.02
0.0142699005,0.05
0.007017003,-0.0
-0.00032369094,-0.03
-0.0045521543,0.0
0.0023709582,-0.02
0.0084477365,0.04
0.004391583,0.01
-0.00368148,0.06
-0.009365267,-0.02
0.00516425,-0.03
-0.00024700066,0.04
0.011915753,0.13
-0.018653722,-0.04
-0.008321935,0.05
-0.008926329,0.08
0.0007716366,-0.0
0.0006629691,-0.01
-0.0007748862,-0.01
0.0033363332,0.01
0.0019328569,0.04
0.002896896,0.0
-0.0030453727,-0.05
0.0036105034,0.03
-0.0035015256,-0.03
-0.005372785,0.01
1.8250692e-05,-0.04
0.002074434,0.03
0.0039780266,0.01
-0.0058464203,-0.06
0.0001478247,0.02
-0.0063399114,0.03
-0.004478956,0.05
-0.008760682,-0.01
-0.0012737581,-0.08
0.00033382638,0.03
0.003836547,-0.04
0.001314205,-0.03
0.0015153319,0.0
-0.0022301106,0.01
0.0050435844,-0.01
-0.000265832,-0.01
-0.0134348,-0.02
-0.00960657,0.0
0.0032064342,-0.04
0.0054400614,-0.01
0.017247867,-0.02
0.0014478607,-0.08
0.00071171945,-0.1
0.00862951,0.21
0.0012853058,0.04
-0.0033418904,-0.02
-0.014566845,-0.1
-0.0043465113,-0.03
0.0006916305,0.05
0.0043622823,-0.0
-0.0011116231,0.02
-0.00026313798,-0.03
-0.002023166,0.02
0.00418993,-0.05
0.0043057743,0.0
-0.000650623,-0.04
0.0031043398,0.03
-0.00015663309,0.01
-0.009883931,-0.07
0.004634585,-0.02
-0.0029611937,0.0
-0.0014726924,-0.08
0.003440841,0.11
-0.008430479,0.05
4.461498e-05,0.0
0.008135178,0.02
0.0028349431,0.02
0.004945819,-0.07
-0.0013115114,0.06
0.021210497,0.05
-0.0017245096,0.0
-0.003663653,0.02
-0.005305042,0.0
0.004327733,-0.0
0.0015208422,0.08
0.007754621,-0.03
-0.0003231605,-0.0
-0.01197683,-0.02
0.0023610294,0.06
0.0029680924,-0.02
-0.004939079,0.03
0.0006457672,-0.01
-0.007080476,-0.01
-0.0009118081,0.04
-0.00465405,-0.04
-0.023172293,-0.16
-0.0044049537,-0.09
0.0062231408,0.16
-0.0010319595,0.02
0.0016740073,0.02
0.002641508,-0.0
-0.0003899053,0.01
0.0031238277,-0.03
0.001301793,0.02
0.0052255136,-0.05
-0.003542895,-0.0
-0.016737642,-0.06
0.0023798258,-0.06
0.009137891,0.03
-0.005749247,0.02
-0.0034092683,0.03
0.0012697431,-0.0
-0.0011422617,0.02
0.0028478834,-0.01
0.0042296285,-0.04
0.0021994058,0.0
0.0005822993,0.0
-0.009368733,-0.01
-0.0007469632,0.05
-0.0022204951,0.02
3.8892555e-05,0.01
-0.0013636528,-0.03
0.0006921504,-0.02
0.0017824883,0.02
-0.001110628,0.02
0.0057749893,0.03
-0.0069997846,0.04
-0.01753195,0.22
1.9007886e-05,0.0
-0.0077415737,-0.01
-1.3944489e-05,-0.0
0.0018326762,0.02
-0.00803927,-0.02
0.0034315633,-0.01
-0.012888914,-0.0
-0.00016884686,0.01
-0.00028392504,0.08
0.005625213,0.06
0.012599268,0.05
0.004991425,0.06
-0.0047747632,0.01
0.016527437,0.06
0.016901152,0.01
0.00327092,0.06
0.00756234,0.02
-0.005627405,0.01
0.0047945855,0.03
0.0027429569,0.05
-0.010299691,-0.01
0.012604837,0.03
0.0024209614,-0.03
-0.001795712,0.01
0.007836825,-0.06
0.0028897305,-0.01
-0.005148577,0.01
-0.0039973822,0.01
0.00437582,0.05
-0.0042585325,-0.01
0.0016507524,0.03
0.021633573,0.06
-0.0015215409,0.02
0.0065735136,0.05
-0.007816436,-0.12
-0.0060685105,-0.39
0.01636774,0.15
-0.0134751415,-0.14
-0.010847219,-0.02
0.005406466,0.05
0.007550698,0.05
0.005893524,-0.06
-0.0062567093,-0.04
-0.0040815594,-0.18
0.0055468692,-0.02
-0.00063406327,-0.13
0.009859333,0.01
-0.009701673,-0.13
-0.0014181822,-0.03
-0.0032582749,-0.01
-0.00043815235,-0.01
0.0077365884,0.04
-0.0050342935,-0.04
0.0025773156,-0.06
-0.0031980937,0.28
0.004789837,0.06
-0.00464122,-0.0
-0.007638809,-0.08
0.0031193858,-0.04
0.0041452153,0.05
-0.0052768583,-0.02
0.004344334,-0.03
0.010793455,0.01
0.0029684138,-0.02
-0.0004888985,-0.02
0.0103093805,-0.03
0.014265195,-0.01
0.0015946234,0.05
0.034495834,0.0
-0.0044867788,-0.01
0.00025806614,-0.05
-0.0017890966,-0.02
-0.0038450295,-0.04
0.00082390866,0.01
0.0024532499,0.01
0.0037253774,0.08
-0.0030239848,0.05
-0.020693256,0.03
0.0031896392,-0.01
-0.007113644,0.09
-0.0017815015,-0.02
0.009139908,0.04
0.0028598453,-0.04
-0.019345313,-0.08
0.014084365,0.01
-0.013769727,0.1
0.008063487,-0.13
0.01400865,-0.08
0.016338129,0.01
-0.00083978195,-0.0
0.0019521611,-0.06
0.0058921576,-0.12
-0.002118181,-0.0
-0.00444857,0.09
-0.006923239,-0.14
-0.004711303,0.04
0.000120973826,-0.03
0.00030693744,0.03
-0.0052151238,-0.08
-0.063321404,-0.06
0.004932404,-0.08
-0.0017047973,0.39
-0.0002876817,0.16
0.007539743,0.01
-0.0011763546,0.0
-0.00172026,-0.1
0.00072045357,-0.01
0.0039838525,-0.03
0.0042193998,-0.02
0.016589722,0.02
0.005751842,0.02
0.0021528914,-0.01
0.00055934675,0.04
-0.011895034,-0.03
-5.519617e-05,-0.06
0.07835328,0.04
-0.010300428,-0.26
0.0032291845,0.18
-0.010659999,-0.19
-0.034281254,0.02
-0.004449343,-0.07
-0.0020886813,0.17
0.0024795965,-0.09
-0.004020027,0.01
-0.0016733295,-0.01
0.0022140932,0.0
0.004408866,0.04
0.010327876,0.04
-0.0030911346,0.03
-0.0020524748,0.06
-0.0012523123,0.02
-0.0011141316,0.01
0.0018579322,0.09
0.00053644506,-0.1
0.008965131,0.03
-0.006564902,0.04
-0.0010213831,0.04
0.015675955,0.04
-0.015166712,0.01
-0.002820135,0.03
-0.00072280096,0.03
0.0010170937,-0.08
-0.013226811,-0.15
0.00013099762,-0.01
0.010517215,0.08
0.0016618465,0.0
-0.0024902555,0.03
0.043930095,-0.13
-0.003053607,0.0
0.03445647,-0.15
-0.0021943906,0.01
0.016466862,-0.05
-0.002746284,0.08
0.0015270325,-0.06
-0.0076134396,0.02
0.004893693,0.09
-0.009413422,0.13
-0.0011042422,0.03
0.008926644,-0.0
-0.0031948835,-0.06
0.006917495,-0.02
0.0028412929,-0.05
-0.0037618028,0.02
-0.010750067,-0.04
-0.0024026628,0.06
-0.0012789465,0.05
0.0023276568,-0.01
0.019390726,-0.01
0.00026476663,-0.05
-0.033742774,-0.15
0.04678602,0.04
0.00552853,-0.2
-0.0021885117,0.1
0.003986727,0.04
-0.016943643,-0.0
-0.006992023,-0.09
-0.0034100986,-0.27
0.0038379729,0.07
0.0018019513,-0.03
0.0047801198,-0.04
0.00198254,-0.05
0.005697866,0.06
-0.0058039376,-0.0
-0.024189832,-0.08
0.0018500949,-0.01
0.0015747288,0.02
0.0035886564,0.1
0.004761868,0.03
