sp500,DGS10
0.0040646326,-0.21
0.011300265,-0.35
-0.019177621,-0.16
0.00029590057,0.47
0.06664466,0.09
0.004439682,-0.1
-0.0034088981,-0.17
0.019112824,-0.13
-0.004956451,-0.13
-0.019151704,0.41
0.046443716,0.21
0.002979516,-0.27
-0.023994822,0.18
0.030042347,0.02
-0.004495609,-0.23
-0.029729009,0.41
-0.00070334785,0.04
-0.012496085,0.0
0.03338925,-0.16
0.013017064,-0.23
0.009016403,0.01
0.0121725,0.12
0.012947004,0.09
-0.012802191,-0.08
0.0021782361,-0.25
0.010905546,-0.2
0.0049477615,-0.02
0.017500238,0.26
0.004421758,0.05
-0.0013438971,0.32
-0.015154091,-0.08
0.020913871,-0.31
0.027062673,0.06
-0.00033379855,-0.12
0.0025905196,0.49
0.0010741672,-0.13
0.020707833,-0.54
0.015631927,-0.3
-0.007188714,0.0
0.005494034,0.31
0.0021890095,0.11
0.023921419,-0.3
0.026554402,-0.4
0.0009806255,-0.13
-0.0033704508,0.09
0.00081972254,0.22
-0.00590456,0.14
0.0028556138,0.12
0.013281345,-0.35
0.021127416,-0.26
-0.0033735926,0.15
-0.027922396,0.18
0.0040784506,0.35
0.025738932,-0.4
0.0075578094,-0.56
0.024279358,-0.22
0.0030117626,-0.14
-0.016294457,0.44
0.020600848,0.03
0.027738664,-0.4
0.0030518675,-0.1
0.0056685456,-0.03
-0.011431536,0.07
-0.019227957,0.46
0.025610486,-0.23
0.0053266636,0.08
0.011831588,-0.21
0.008610234,-0.04
-0.012205851,-0.19
-0.021023,0.47
0.02262282,0.15
0.03138081,-0.47
0.018486448,-0.19
0.0033297222,-0.12
-0.016378347,0.12
-0.011637931,0.22
0.043873813,-0.31
0.023723718,-0.47
-0.0064630257,-0.27
0.007372662,-0.06
-0.016626181,0.18
0.030600602,0.27
0.026962334,-0.22
-0.0030829364,-0.07
0.022277333,-0.11
-0.00041085153,-0.08
-0.020527057,0.23
0.006267902,0.25
0.037185535,0.14
-0.0018334506,-0.08
0.0024160538,-0.25
0.0062797526,-0.6
-0.0057449923,0.07
0.028476449,0.11
0.006183989,0.26
0.015615798,-0.24
-0.0024093948,-0.05
0.005850413,-0.32
0.0066033355,-0.13
0.013734839,0.01
-0.006160807,-0.01
-0.0063041793,-0.06
0.020484341,-0.16
0.008707087,-0.45
-0.008865052,-0.07
0.0017914178,0.23
0.020344108,0.1
-0.0063928515,-0.1
0.030507363,-0.29
0.013622772,-0.25
-0.004592434,0.06
0.012638832,0.41
-0.004384832,0.17
-0.0015582449,0.11
0.0013409844,-0.09
0.020784726,-0.39
0.01367098,0.02
-0.0025792595,0.16
-0.017471317,0.2
0.01830136,-0.12
0.017827572,-0.38
0.021233927,-0.46
0.0038794724,-0.2
0.0069231843,0.2
0.01001847,0.35
0.021380682,-0.12
0.01975773,-0.52
0.011001627,-0.35
-0.0018993827,-0.02
-0.011300275,0.25
0.009547878,0.32
0.018369501,-0.45
0.029588994,-0.2
0.014424917,-0.22
0.008476408,-0.2
-0.040886387,0.59
0.009712602,-0.06
0.034214355,-0.1
0.021375697,-0.42
-0.0029178327,0.0
0.0048553525,-0.26
-0.010134114,0.52
0.025992798,-0.2
0.00830796,-0.03
0.047737107,-0.47
-0.0057555446,0.29
-0.015342812,0.11
-0.018365338,0.13
0.019350868,0.19
0.050034046,-0.7
-0.008311388,-0.19
0.028690023,-0.05
-0.012710893,0.32
-0.01624483,0.51
0.04304255,-0.22
0.029956501,-0.7
0.004544197,-0.07
9.289716e-05,0.27
-0.021346696,0.34
0.028895842,0.15
0.059138834,-0.44
0.005038543,-0.73
-0.00026518767,-0.13
0.008372751,0.17
-0.045381173,0.73
0.054396324,-0.32
0.04965325,-0.25
0.012453245,-0.59
-0.02761929,0.26
-0.016129075,0.37
0.0046678586,0.01
0.043215726,-0.13
0.040419877,-0.38
-0.01946529,-0.32
0.022751668,0.04
-0.034421626,0.4
0.0009031951,0.23
0.020179778,-0.0
0.05971407,-0.62
-0.013998303,-0.0
0.011011895,0.03
-0.017036429,0.52
-0.004894789,0.06
0.08526421,-0.39
0.028022949,-0.56
0.003217218,-0.35
-0.0014187717,0.08
-0.013179359,0.53
0.028999733,-0.08
0.051804513,-0.25
-0.009964837,-0.39
0.0011874167,0.25
0.008243639,0.16
-0.009844235,0.07
0.0493028,-0.18
0.03567997,-0.48
-0.008055911,-0.34
0.00035130687,0.02
-0.023933453,0.6
-0.006443293,0.27
0.018286657,0.12
0.03638827,-0.47
-0.005255338,-0.01
0.039663002,0.04
-0.015944956,0.16
0.029057335,0.3
0.026500877,-0.3
0.01444798,-0.66
0.0026050047,-0.07
0.010492142,0.03
-0.019521141,0.77
0.012077907,-0.27
0.08096353,-0.26
0.012604065,-0.45
-0.023236623,0.14
-0.017659191,0.29
0.00754129,0.2
0.01986513,-0.21
0.023705462,0.16
-0.0055866675,-0.42
0.0009580109,0.12
0.00090663764,0.28
-0.01746406,0.0
0.02389326,0.18
0.06270686,-0.36
-0.028530905,-0.17
-0.0013195443,-0.0
-0.0027922476,0.53
-0.0033687088,-0.09
0.009791449,0.04
0.014965951,-0.05
0.0014397288,-0.28
0.018887294,-0.06
-0.018304957,0.31
0.0029434396,0.3
0.0055406503,-0.0
0.014267021,-0.27
0.011494913,-0.54
0.030729383,-0.22
0.009925504,-0.16
0.00027748378,0.2
0.04169339,0.09
0.0094813015,-0.5
-0.007522348,-0.4
-0.010917098,0.21
0.027377527,0.07
-0.011864706,0.12
0.010021795,0.51
0.00027838434,-0.29
0.006251448,-0.56
-0.0010908229,-0.09
-0.0050408896,0.22
-0.0056474195,0.5
0.0050020027,0.2
0.03393075,-0.4
0.017254042,-0.34
0.033286937,-0.15
-0.008575302,-0.21
-0.020050418,0.52
0.04072903,-0.23
0.008474575,-0.51
0.013107376,-0.26
0.008759442,-0.04
-0.02091564,0.24
-0.011060791,0.38
0.063725084,-0.12
0.027447382,-0.58
-0.012065385,-0.27
0.00037217062,0.0
-0.007621504,0.18
0.005379341,0.6
0.013221425,0.04
0.02492889,-0.63
0.014363564,-0.12
0.02701609,-0.12
-0.018317118,0.33
0.01667548,0.32
0.06262108,-0.22
-0.004488274,-0.34
0.010560434,-0.35
0.005334781,-0.25
-0.036059253,0.43
0.03727238,0.19
0.043989208,-0.0
-0.015427432,-0.44
0.017136225,-0.03
0.01567462,-0.31
-0.0010909889,0.27
0.029129075,0.2
-0.0047613643,-0.0
0.006654027,-0.74
0.0002644911,-0.25
0.020128924,-0.34
8.696367e-05,0.34
0.046575308,0.1
0.012530309,-0.17
-0.0040555433,-0.34
0.043468665,-0.37
-0.0011928575,-0.04
6.220149e-05,0.22
0.04159395,0.09
-0.015842088,0.36
-0.016391948,-0.14
0.043376215,-0.39
0.0037768818,-0.16
0.005927451,-0.09
-0.014351747,0.61
0.0145644145,0.01
0.010199874,-0.41
0.04860623,-0.71
-0.008457973,-0.06
0.008601334,0.09
0.0012680059,0.43
0.037392866,-0.24
0.0057853414,-0.53
0.028237805,-0.64
-0.002179793,0.02
-0.019089494,0.12
-0.0024648774,0.6
0.011166742,-0.51
0.043957703,-0.32
0.02170809,-0.53
-0.0024838294,0.27
-0.03626425,0.37
0.017898522,0.27
0.04200447,-0.51
0.015822165,-0.46
0.031678427,-0.36
-0.0012666831,-0.26
-0.020676835,0.71
0.0023525846,0.17
0.05481651,-0.28
0.038487718,-0.52
-0.005266426,0.21
-0.020661803,-0.01
-0.01774876,0.58
0.05790689,0.01
0.03557307,-0.44
0.01175077,-0.67
0.023664854,-0.27
-0.020125408,0.03
-0.045554817,0.94
0.06598095,-0.06
0.05063924,-1.04
0.00023950188,-0.29
0.014015818,0.16
-0.033858553,0.09
0.0059974203,0.43
0.08609855,-0.66
0.01976996,-0.66
-0.007673873,-0.01
0.005566214,0.53
-0.052408848,0.57
0.015588375,0.29
0.04469344,-0.31
0.023266999,-0.72
0.03313562,-0.04
0.0014381692,0.34
0.0020867516,0.21
0.014621022,0.09
0.08842214,-0.49
-0.011493475,-0.29
0.017125238,0.02
-0.03536764,0.29
-0.008978566,0.42
0.07833732,-0.17
0.060730584,-0.68
-0.041367274,0.0
0.0279483,0.03
-0.028502097,0.7
-0.02805294,0.3
0.07836053,-0.27
0.033782247,-0.81
-0.024328059,0.08
0.011792075,0.13
-0.016144648,0.32
0.017569637,0.09
0.031865645,-0.24
0.030867726,-0.76
0.012510936,0.33
-0.00014067427,0.27
-0.01843847,0.47
0.03336267,-0.07
0.078616396,-0.69
-0.005358716,-0.39
-0.0014375626,0.05
-0.016829912,0.55
0.0013121326,0.37
0.040344346,-0.4
0.04483085,-0.79
-0.001268786,-0.19
0.022853287,0.24
-0.031343445,0.84
0.019195937,0.33
0.061476406,-0.77
0.05522717,-1.45
0.010265946,-0.19
0.007724659,0.38
-0.039268166,1.09
0.07533079,-0.5
0.06606654,-0.76
0.028835021,-0.97
0.016192833,0.13
-0.031719275,0.61
0.011023401,0.4
0.07429438,-0.36
0.050331146,-0.76
-0.0069004903,-0.65
0.022328679,-0.08
-0.05016555,1.15
0.009369801,0.41
0.07224077,0.06
0.06466994,-1.06
-0.00711592,-0.32
0.033721704,0.05
-0.03690565,0.79
0.022202646,0.58
0.08229043,-0.37
0.0002275783,-1.07
0.04120679,-0.57
0.009840108,-0.08
-0.046980783,1.1
0.051615544,0.23
0.10742776,-0.78
-0.013952741,-0.98
0.020497046,-0.39
0.008527397,0.19
-0.03213941,0.78
0.10975828,0.0
0.043797746,-0.37
-0.009437226,-0.9
0.018752096,-0.12
-0.036409896,0.18
-0.02162199,0.69
0.07260773,0.05
0.07550519,-0.82
-0.017415531,-0.6
0.055211302,-0.43
-0.042033058,0.43
-0.011060446,0.86
0.09866106,-0.16
0.043583818,-0.96
-0.018806947,-0.32
0.052018568,-0.27
-0.018994866,0.44
-0.0065049194,0.78
0.12601665,-0.22
-0.019363446,-0.74
0.032043166,-0.38
0.020659579,-0.06
-0.039718766,0.31
0.03475452,0.51
0.10110057,-0.25
-0.038089097,-0.47
0.021553827,-0.08
0.009785693,-0.05
-0.048149087,0.47
0.04787371,0.29
0.06910551,-0.44
-0.04221912,-0.41
0.04643496,-0.1
0.0020175797,-0.36
-0.006633265,0.32
0.05011112,0.19
0.00817521,0.1
-0.027205782,-0.29
0.06213493,-0.05
-0.025350612,-0.36
-0.00278491,0.13
0.053640608,0.15
-0.018468905,-0.18
-0.04077602,-0.47
0.08741246,-0.46
-0.00831334,-0.27
-0.045955196,0.1
0.025124991,0.21
-0.0048572104,-0.02
-0.050547585,-0.22
0.077413134,-0.26
0.0025690377,-0.21
-0.04781002,-0.04
-0.006048827,0.12
0.02074894,0.08
-0.028466463,-0.2
0.05410289,-0.2
0.023767984,-0.43
0.00762194,-0.11
-0.019569376,0.1
-0.012404179,0.25
0.02784015,-0.13
0.037936535,-0.24
-0.0072469814,-0.1
0.009230215,-0.05
-0.0073197274,0.17
0.0028553258,-0.03
-0.012160093,-0.17
0.018409489,-0.13
-0.0016490478,-0.14
0.033640917,-0.02
-0.009061271,0.38
0.0093622925,0.05
-0.015438992,-0.16
0.055939622,-0.12
-0.011037604,0.22
-0.006743361,0.09
0.018548753,-0.01
-0.0109047415,0.09
0.03081181,-0.01
0.0109137595,0.02
0.014138372,0.01
-0.0019328793,0.03
0.025290258,-0.06
0.004172487,-0.15
0.025930043,0.02
-0.012250203,-0.06
-0.003572004,0.05
0.00011758703,0.29
0.0022628962,-0.11
0.022474112,0.12
0.0076735187,-0.11
0.00462651,0.09
-0.0025991548,0.05
0.015596757,0.12
-0.00441064,0.18
-0.024215352,-0.1
-0.00034525924,-0.23
0.0012106262,-0.07
0.021283224,0.04
-0.001529877,0.08
0.02014931,-0.01
0.002478133,-0.23
-0.0076386533,0.13
0.0011696005,0.14
-0.0001836803,0.08
0.018376494,0.04
0.016122222,-0.17
-0.010258158,-0.04
0.00930362,-0.15
0.00994671,-0.05
-0.020976309,0.19
0.0066657877,0.16
-0.008246448,0.0
0.0019362654,-0.22
-0.00856689,0.19
-0.011038571,0.03
0.014062508,0.01
0.00061872404,-0.03
0.018807296,-0.16
0.013203654,-0.08
-0.00095464103,-0.16
-0.002012705,0.17
-0.0135427965,0.13
-0.006954929,0.02
0.012386311,-0.0
-0.0024986381,0.03
0.011617082,-0.17
0.0017936871,0.0
-0.013931713,0.12
0.011006584,0.02
-0.0048462935,0.16
0.014836311,-0.21
0.008874002,-0.1
0.0020821518,-0.06
0.004165724,0.08
0.0037612126,0.21
0.008610072,-0.08
0.007340695,-0.21
0.0070281057,-0.3
0.00033679983,-0.08
-0.0020502121,0.28
-0.0038370073,0.09
0.026573397,-0.12
0.0017879413,-0.29
0.012271166,-0.35
0.015358706,-0.01
-3.1662785e-05,0.1
0.015954351,0.1
0.011116458,0.08
0.011751781,-0.29
0.0040306933,0.06
-0.0022624407,0.02
-0.0066291434,0.11
0.008190574,-0.04
0.011763955,-0.01
-0.00042636224,-0.15
0.009406825,-0.39
0.002232574,-0.14
-0.007967343,0.25
0.004780685,0.23
0.022816302,-0.12
0.0005501439,-0.09
0.012552306,-0.13
-0.0018146447,-0.07
-0.0042349393,0.05
0.011903664,-0.04
0.0034948036,0.1
-0.009046846,0.03
0.0019395532,-0.02
-0.00028146312,-0.28
0.002118448,0.01
0.018166035,-0.08
-0.006258032,0.17
0.023446575,-0.25
0.004853262,-0.21
-0.005985187,0.08
-0.006059183,0.09
0.005189347,0.17
0.014951849,-0.18
-0.009057281,-0.1
0.010636345,-0.15
0.012003044,0.04
0.007659416,0.09
0.001318523,0.22
-0.004604952,-0.01
-0.01110249,0.24
0.01447506,-0.06
0.005389109,-0.09
-0.0037373828,0.19
-0.0051210504,0.24
-0.0025066375,0.01
0.005943599,-0.24
-0.0024209614,0.01
-0.00041964834,-0.39
0.010954466,0.31
0.022977915,0.08
0.007527243,-0.18
0.011240171,-0.0
0.0029377267,0.12
0.00849203,0.02
-0.009988717,0.17
0.002433469,0.16
0.014469825,-0.3
0.014755233,-0.27
0.017123837,-0.28
0.006780747,-0.19
-0.0020629219,0.18
0.010991544,-0.1
0.026663939,-0.05
0.004266481,-0.0
-0.005515775,0.01
-0.0013654928,-0.11
-0.0029349802,0.05
0.02235888,-0.01
-0.029596085,0.09
0.028953554,-0.14
-0.013574972,0.15
0.010281076,-0.21
-0.0013206889,-0.0
0.0002709283,0.1
0.017062565,-0.09
0.007842321,0.06
0.019095832,-0.21
-0.0013458844,0.07
-0.00826045,0.06
-0.009692072,0.02
