path_id,t,sp500,DGS10
0,111,0.004321433052166411,-0.04
0,112,-0.01993788868071714,-0.07
0,113,0.00020055438221156752,0.04
0,114,0.0076338949078839004,0.01
0,115,0.03900724023425961,-0.1
0,116,-0.018090128302051256,-0.11
0,117,-0.0060279293645764094,-0.0
0,118,0.01950029502398684,0.03
0,119,0.007557322364039997,0.02
0,120,-0.006646423958330619,-0.01
0,121,-0.00811572691735254,-0.07
0,122,-0.01412972526836224,-0.06
0,123,-0.021399957148035116,-0.03
0,124,0.008048099415929186,-0.03
0,125,-0.012960196444626322,0.02
0,126,-0.03144440492202016,-0.11
0,127,0.007817344116442759,-0.05
0,128,0.024303359734194743,-0.01
0,129,0.007190120121191745,0.02
0,130,0.010410129364154967,0.07
0,131,0.0038862397968079027,0.02
0,132,-0.010315571074633392,-0.01
0,133,-0.027936802043653782,-0.2
0,134,0.05008284611204949,0.22
0,135,-0.010635772617582003,-0.11
0,136,-0.025994961961503023,-0.1
0,137,-0.0018918917332603814,0.01
0,138,0.003794004905058232,0.04
0,139,0.009794865252791555,0.12
0,140,0.010312732182584371,0.04
0,141,-0.005981574234904969,0.11
0,142,0.006094663359747294,-0.01
0,143,0.0020538172294424437,-0.05
0,144,0.014234792076781846,-0.07
0,145,-0.0036782047102136197,0.07
0,146,0.0003271475340561051,0.06
0,147,0.013141876631668228,0.05
0,148,0.0030904170899785097,0.03
0,149,-0.004835735440997591,-0.04
0,150,-0.0018415811213525514,-0.0
0,151,0.0068526549071095295,0.03
0,152,0.007268648502545434,-0.08
0,153,-0.005281672179411288,-0.05
0,154,0.005499117688115667,-0.09
0,155,-0.017433038538798653,0.07
0,156,0.0036879033341168876,0.01
0,157,-0.001540828027954227,0.04
0,158,-0.008403897073073444,-0.12
0,159,-0.006021967159254525,-0.0
0,160,-0.013234038054621382,-0.07
0,161,0.011882795920648188,0.02
0,162,-0.00860167405212796,0.02
0,163,-0.0020518326198555245,0.06
0,164,0.008110701062058264,0.06
0,165,-0.018986654929117282,-0.08
0,166,-0.017407833942129518,-0.0
0,167,-0.018358105363509444,0.03
0,168,-0.0020241741324372583,0.01
0,169,-0.005459824006828262,-0.05
0,170,0.017637083075714342,-0.05
0,171,-0.01405808507828633,-0.04
0,172,0.0011161755881136774,-0.05
0,173,-0.0054811391416533075,0.08
0,174,0.006059174479244377,0.03
0,175,0.010062803382744916,0.01
0,176,0.006441476240775103,-0.07
0,177,0.002238018978323823,-0.03
0,178,-0.024647247147312135,0.06
0,179,-0.043058768502524054,-0.03
0,180,0.01484709796856061,0.03
0,181,-0.025677069324886226,-0.11
0,182,0.005953375825844686,-0.03
0,183,-0.019547386612713817,-0.03
0,184,0.017631279334337693,0.04
0,185,-0.02393768468845176,-0.04
0,186,-0.01805293524376373,-0.01
0,187,-0.00404002650115712,-0.04
0,188,0.019941488019112392,0.07
0,189,0.011257192699581491,0.05
0,190,0.025714486619989863,0.15
0,191,-0.024125810191301274,-0.03
0,192,-0.004539435574384654,0.01
0,193,0.011241337010502426,-0.05
0,194,-0.01226195599121567,0.05
0,195,-0.03428011365787168,-0.04
0,196,-0.002951575471138738,0.0
0,197,0.0436831564443985,0.04
0,198,-0.019836930348782752,-0.09
0,199,0.008192364984526093,0.04
0,200,0.027119308693085105,0.16
0,201,-0.0019489587972203446,0.03
0,202,0.015326335931346627,0.05
0,203,-0.0031306961444250553,0.11
0,204,0.010202488733867456,-0.07
0,205,0.03871116786607172,-0.07
0,206,0.012438867790661433,0.13
0,207,-0.00838982285324652,0.02
0,208,-0.015157381910022503,-0.09
0,209,-0.012286912162270644,0.02
0,210,0.015884214149523793,0.06
0,211,0.004766311884285505,-0.08
0,212,0.015048093366890712,0.14
0,213,-0.0027508506954420447,0.01
0,214,0.013682207864964989,-0.05
0,215,0.0008813276370792665,0.01
0,216,-0.014845409172194773,-0.09
0,217,0.014780046897717187,-0.01
0,218,-0.0023199861403259926,-0.0
0,219,-0.0019031569932622097,0.03
0,220,-0.004314636151787984,-0.04
0,221,-0.00014180452569855092,0.11
0,222,-0.007582810852073414,0.2
0,223,0.0025262113620885132,-0.05
0,224,0.0003801224144164487,0.04
0,225,0.02847273523512808,-0.02
0,226,0.002575717514188686,-0.02
0,227,0.0027231024468712755,-0.05
0,228,0.016287826359258364,-0.0
0,229,-0.0025117160993695185,0.01
0,230,-0.015541146859122789,-0.01
0,231,0.0031573046506514144,0.11
0,232,-0.011664346414899896,-0.0
0,233,-0.0076288189297049145,0.02
0,234,-0.015545246991869429,-0.0
0,235,0.006221969609382823,-0.11
0,236,0.003918033622272111,-0.04
0,237,0.005127520007671054,-0.04
0,238,0.012959357711723737,-0.06
0,239,-0.010628241071567675,-0.02
0,240,0.005507081761601614,0.06
0,241,-0.00949445488405406,0.05
0,242,-0.008250232487994384,-0.06
0,243,0.0012075501884868253,-0.05
0,244,-0.011273670587997097,0.01
0,245,-0.017300742655764326,-0.02
0,246,-0.004546411754806596,0.01
0,247,-0.0045652567858632444,-0.0
0,248,0.0034405865542983813,-0.01
0,249,0.008812139052043592,-0.02
0,250,0.011485316796187155,-0.02
0,251,-0.009393904247484982,-0.08
0,252,-0.0055585896241357085,0.02
0,253,-0.00142552611417605,0.08
0,254,-0.004647502219863638,0.02
0,255,0.012316237757073616,0.09
0,256,-0.0015361189127996095,0.07
0,257,0.010093025649821324,-0.05
0,258,-0.001706709974381137,0.04
0,259,-0.01233570057827608,0.03
0,260,-0.023473721655724984,-0.03
0,261,0.006900969996026721,-0.04
0,262,-0.014303239786565225,-0.05
0,263,-0.0010428953617763249,-0.01
0,264,0.023719499175386894,-0.04
0,265,0.00623615978017545,0.0
0,266,-0.010951754726008801,-0.06
0,267,0.009835686454767302,0.01
0,268,-0.005395703388701138,-0.1
0,269,0.006022586309977831,0.01
0,270,-0.003548734248981284,0.02
0,271,-0.01649832055177047,-0.02
0,272,-0.016488063047762493,0.0
0,273,0.01616583451105714,0.07
0,274,0.010317012962678942,-0.01
0,275,0.002464007665696296,-0.06
0,276,-0.00106094866804653,-0.02
0,277,0.005589436046628488,-0.04
0,278,0.0038644693760347243,0.04
0,279,0.004024676527633087,0.06
0,280,-0.005312749371210168,0.03
0,281,-0.01127939781158604,-0.01
0,282,0.003366301734197224,0.01
0,283,-0.017067863979060047,-0.21
0,284,-0.000143864150767477,0.05
0,285,0.005690912040408778,-0.05
0,286,0.0008743910642227184,-0.02
0,287,-0.003852638407480849,0.0
0,288,-0.007247996163828544,0.03
0,289,0.00306507323250011,-0.05
0,290,-0.01624338998904357,-0.11
0,291,0.008166907844303312,0.07
0,292,-0.012066079327076892,-0.04
0,293,0.0069722367603760665,0.04
0,294,-0.0029068963200703465,-0.02
0,295,0.019538835483207985,0.04
0,296,-0.0046467376038018815,0.01
0,297,-0.015070730384163419,-0.09
0,298,-0.01119786410082336,-0.07
0,299,-0.017035745814265462,0.01
0,300,0.003982893312961144,0.06
0,301,-0.0002481390202507694,0.14
0,302,-0.001045196674255905,-0.02
0,303,-0.022474778903282224,-0.11
0,304,-0.018628522681808826,-0.06
0,305,0.0063991061152841155,0.04
0,306,-0.049075779984368705,-0.21
0,307,-0.0057097146349964845,0.09
0,308,-0.01596378323452852,-0.03
0,309,-0.030962954724651628,0.06
0,310,-0.01888206811193546,-0.05
0,311,0.039131287363569675,0.03
0,312,0.00863524941426372,-0.01
0,313,-0.005200337457579389,-0.07
0,314,0.011503635880736864,-0.07
0,315,0.02192668298066415,0.02
0,316,-0.0021571428594947604,-0.05
0,317,0.012368938420647967,-0.02
0,318,0.019780610244623166,-0.03
0,319,-0.0022586145582377333,0.03
0,320,0.0015841930186119534,-0.01
0,321,0.022971434604126748,-0.01
0,322,0.01544994299727029,0.08
0,323,-0.00513850823873356,-0.01
0,324,-0.0014046692025931724,-0.06
0,325,0.0072036974253966175,-0.03
0,326,-0.018537379541240028,-0.0
0,327,-0.007666869338987796,-0.01
0,328,0.004881591217256923,0.05
0,329,0.015146999161654288,-0.0
0,330,-0.004651015141842725,0.03
0,331,0.0004284857528739155,-0.05
0,332,0.013784255230799508,-0.05
0,333,0.004287003983112315,-0.03
0,334,-0.023654679745763334,-0.03
0,335,-0.017127683358079564,-0.06
0,336,2.4222211572472025e-05,-0.14
0,337,0.02308593114789076,-0.06
0,338,0.0029482136996275003,0.13
0,339,0.014193085994341588,-0.06
0,340,0.014733596092597008,-0.01
0,341,-0.002761512083798346,-0.08
0,342,0.0023096104383347024,0.1
0,343,0.0015214830696335285,0.02
0,344,0.0018025167588384646,0.13
0,345,0.0008858332555119891,0.25
0,346,-0.0031757226951826976,0.12
0,347,0.010814845588194132,-0.11
0,348,-0.007171643077385689,0.08
0,349,-0.004936655034847621,0.1
0,350,0.011635703867602116,0.06
0,351,0.006328973698173415,0.01
0,352,-0.006603615366419215,-0.07
0,353,-0.01826129977779569,-0.0
0,354,0.010224660329582358,-0.19
0,355,-0.0007005393705711375,-0.01
0,356,-0.008330668767225949,-0.03
0,357,0.013272143690556949,-0.05
0,358,0.02236678968998499,0.22
0,359,-0.0025150694775773323,0.12
0,360,-0.007627838108089583,0.16
0,361,-0.016069574626105664,-0.03
0,362,-0.002701295523898753,-0.04
0,363,0.0002031973710822126,-0.11
0,364,-0.015434476602002341,0.11
0,365,0.003237431026877265,0.11
0,366,0.009791355332304007,0.02
0,367,0.00762940650635614,-0.1
0,368,0.0059138804222139615,-0.08
0,369,-0.008324512664475935,-0.0
0,370,0.0043046568951871315,0.04
0,371,-0.0001713273887968687,0.06
0,372,0.004186204676202874,0.04
0,373,0.006869292989371191,-0.09
0,374,0.003256554712439511,0.02
0,375,-0.011060599644226997,-0.08
0,376,0.005692886302742992,0.13
0,377,0.009222540466006427,-0.04
0,378,0.0059837979624159845,0.02
0,379,-0.006703854481738464,-0.09
0,380,-0.003430634281474595,0.01
0,381,-0.0047781732665734015,-0.0
0,382,0.0012840183653878249,-0.1
0,383,-0.00950214635516732,-0.08
0,384,-0.006438913542083729,-0.01
0,385,0.006990608431100288,-0.03
0,386,-0.016187102192562666,-0.0
0,387,0.01007944224715604,0.1
0,388,-0.009922853492116916,-0.04
0,389,-0.007450853935766557,0.02
0,390,0.007804900127449963,0.09
0,391,0.0037018144384162645,0.02
0,392,0.0008368357958414746,0.03
0,393,-0.00011666253098979306,0.02
0,394,-0.028486920309188243,-0.1
0,395,0.011912094419061147,-0.0
0,396,0.015052670568344187,0.05
0,397,-0.00702588774349348,-0.05
0,398,-0.024658371444160936,-0.08
0,399,-0.004061373917869171,-0.02
0,400,-0.005982797632315442,-0.0
0,401,-0.003130156902884599,0.01
0,402,0.01501099692359435,-0.03
0,403,0.014283884378838572,0.01
0,404,-0.003951188980851172,0.06
0,405,0.01005331943575253,0.04
0,406,-0.0018923930091486966,-0.06
0,407,-0.011020695890504846,-0.09
0,408,-0.01873014506227849,0.02
0,409,0.013461221818134582,-0.0
0,410,-0.015630262354627136,0.0
0,411,0.008164231892922546,-0.04
0,412,0.018081012574274864,0.02
0,413,5.872150595309905e-05,0.07
0,414,0.0003239506643810708,-0.09
0,415,-0.0027635411800143476,0.04
0,416,0.022455817182323243,0.1
0,417,0.01944352332498708,0.04
0,418,-0.006763248752936418,-0.0
0,419,0.014717472572835445,0.04
0,420,-0.004568889765209395,0.16
0,421,0.0058494742666686415,0.11
0,422,0.003436715363153495,-0.0
0,423,-0.0023361530426326406,-0.01
0,424,-0.010029378759243753,-0.04
0,425,-0.0009649989712674135,0.12
0,426,0.011176800659007368,-0.05
0,427,-0.00034970300501970143,-0.03
0,428,0.0038548199282001706,0.01
0,429,-0.015591892617826009,0.07
0,430,0.0013365311766686432,-0.01
0,431,-0.0042015632269125315,0.01
0,432,-0.014587793124085997,0.01
0,433,0.005830073478833608,-0.06
0,434,0.005533607505918818,-0.0
0,435,0.002683989900071795,0.07
0,436,-0.0007545460700747287,0.02
0,437,-0.008577799092417215,-0.08
0,438,-0.010022900962662175,-0.06
0,439,0.0010566434798532122,-0.02
0,440,-0.0031535004539311076,-0.06
0,441,0.0022983102571525918,0.03
0,442,-0.00652635817016027,-0.03
0,443,0.011062235477517127,0.02
0,444,-0.023760338661615376,-0.02
0,445,0.006605046606789016,-0.04
0,446,-0.007547089746679368,-0.03
0,447,0.023289459936228774,0.05
0,448,-0.0019711221515394555,0.04
0,449,-0.0014211969809735268,-0.01
0,450,0.0008583390350736382,-0.02
0,451,-0.015159169463688468,-0.02
0,452,-0.00614132952509017,-0.01
0,453,-0.006996670256683081,-0.07
0,454,-0.0014694772430662987,-0.01
0,455,-0.013892916377949422,-0.02
0,456,-0.009995051381557773,0.05
0,457,0.010955533132831543,-0.02
0,458,0.008825428167715229,-0.03
0,459,-0.0016236571987914372,0.05
0,460,-0.010480553641379366,-0.05
0,461,-0.019427910268589456,0.02
0,462,-0.00294539970163575,-0.01
0,463,0.03749720031128846,0.15
0,464,-0.014397358712338888,-0.04
0,465,-0.016790429621862852,-0.05
0,466,0.018661676683732333,0.08
0,467,0.02115987755933337,0.09
0,468,-0.005522447736605035,-0.04
0,469,0.0068503509187687,-0.08
0,470,0.0075272181284335,0.07
0,471,-0.013393229345410504,-0.06
0,472,-0.010993306300772098,-0.03
0,473,0.005628871658811584,-0.05
0,474,0.010171399237924074,0.03
0,475,-0.012047202938015571,-0.0
0,476,-0.00858153949801609,-0.0
0,477,-0.006397280688112048,-0.05
0,478,-0.002327135158947452,-0.05
0,479,0.0020930137463414994,0.02
0,480,-0.0248032204428412,-0.02
0,481,-5.4359469713333135e-05,-0.02
0,482,0.008970763552928735,0.04
0,483,-0.019615101150953433,-0.04
0,484,-0.001509590934793907,0.06
0,485,0.003269012121752118,-0.03
0,486,-0.016566034637433943,-0.05
0,487,0.006945206757094315,-0.04
0,488,-0.01005647582816528,-0.04
0,489,-0.00223707437306705,-0.11
0,490,0.028809208492422852,0.06
0,491,0.0011536465594141863,-0.01
0,492,-0.01670536159437992,-0.12
0,493,-0.013316237427789243,0.09
0,494,-0.01710320897986825,-0.06
0,495,0.0035827680834176943,0.08
0,496,-0.016723555133260157,0.01
0,497,-0.0027385899154664397,-0.13
0,498,0.017599141133654194,0.09
0,499,-0.0007657680130642726,0.02
0,500,-0.021374675801312637,-0.01
0,501,-0.02111442260888403,-0.08
0,502,0.006296299615299555,0.01
0,503,0.03673362914592867,0.12
0,504,-0.012139318846185944,-0.06
0,505,-0.024919562145452438,-0.06
0,506,-0.0338651150069077,-0.12
0,507,0.0075435301782400535,0.0
0,508,-0.006375026801761658,-0.03
0,509,-0.003548304349519752,0.03
0,510,-0.018735208257115565,0.09
0,511,0.005622942035130247,-0.04
0,512,-0.027091353988829565,-0.05
0,513,-0.03836491821082954,-0.05
0,514,-0.03284031142551546,-0.1
0,515,-0.026931889453120098,-0.04
0,516,0.057286530918932495,0.02
0,517,-0.005692929649163681,-0.06
0,518,0.016937349041403274,-0.0
0,519,0.05398212865593641,0.19
0,520,0.004102939009376472,0.03
0,521,0.009888751739091647,-0.14
0,522,-0.029489423121217755,-0.04
0,523,-0.023000145423020278,-0.14
0,524,-0.03435773475669247,-0.04
0,525,0.03019382442727509,0.13
0,526,0.020002419056911507,-0.07
0,527,0.032659534058780554,0.05
0,528,0.003249914377928364,-0.13
0,529,-0.005296208246596604,-0.05
0,530,-0.021831414981192662,-0.1
0,531,0.039926920807230065,-0.06
0,532,0.011545814438166898,0.11
0,533,-0.0015645994632694738,0.15
0,534,0.0237825438564593,-0.03
0,535,-0.013638717330860781,-0.12
0,536,0.012494795520991841,0.03
0,537,0.014223152017234397,0.1
0,538,-0.022724865638709586,-0.05
0,539,0.0074995200426627865,-0.03
0,540,-0.01393903848703673,0.07
0,541,-0.0181275798129429,-0.07
0,542,-8.985669742315945e-05,-0.06
0,543,-0.0017612643289584395,-0.02
0,544,-0.04141838021120285,-0.16
0,545,0.017489708098180044,-0.02
0,546,-0.01578150242643576,-0.05
0,547,0.016936854931665038,0.14
0,548,0.010205204837722779,-0.0
0,549,0.007380538003939146,-0.05
0,550,-2.688831187308258e-05,0.07
0,551,-0.024818677867565853,-0.09
0,552,0.0033457990076880386,-0.06
0,553,0.0014305568512994896,-0.02
0,554,-0.019728153239360568,-0.03
0,555,-0.004593775429806475,-0.01
0,556,-0.030027690469030397,-0.07
0,557,0.002336343911024124,-0.0
0,558,-0.01363423670652761,-0.09
0,559,-0.017261021627054573,-0.01
0,560,0.02488375031309122,0.08
0,561,0.018357063704739583,0.02
0,562,-0.03222094649557493,-0.1
0,563,-0.014552683581092381,-0.06
0,564,0.04011069947252917,0.09
0,565,-0.02320457818635468,-0.01
0,566,-0.010736918129422474,-0.01
0,567,-0.02248772961034803,-0.01
0,568,-0.01900911426356809,-0.05
0,569,0.016990613733505792,0.01
0,570,-0.0271986645170404,-0.04
0,571,0.035002138641905496,0.07
0,572,0.03915606927086855,0.15
0,573,-0.024093773839935745,-0.01
0,574,0.022231625639629896,0.1
0,575,0.0059383043780650326,-0.02
0,576,0.017446954968748513,0.1
0,577,-0.01060137870658853,0.03
0,578,0.0068209637600710705,-0.01
0,579,-0.015355043062630117,-0.1
0,580,0.01709136136323478,-0.04
0,581,-0.008425810255412024,-0.02
0,582,-0.009166179695714361,-0.13
0,583,0.009660191863329764,0.02
0,584,-0.005540017843915164,-0.06
0,585,0.017178279811316623,0.08
0,586,0.008160323930976288,0.06
0,587,0.00772802913803173,0.03
0,588,0.009154629667603623,-0.01
0,589,-0.023187093522771058,-0.21
0,590,-0.008625924252631112,-0.03
0,591,-0.00046798867919493897,-0.0
0,592,0.024671304221838327,0.19
0,593,0.006282283553723163,0.02
0,594,-0.010330686721300652,-0.03
0,595,-0.004062490278524009,-0.03
0,596,0.019461714731843414,0.09
0,597,0.021377367391051068,0.06
0,598,-0.0032845589336846655,0.04
0,599,0.0025212818795041438,0.01
0,600,-0.020961718805946987,-0.11
0,601,0.028053646577670555,0.18
0,602,-0.0027537439379493114,-0.04
0,603,-0.0019341349457128508,0.0
0,604,-0.01481673552819081,0.02
0,605,-0.00351255611544974,-0.06
0,606,-0.011915701839666617,-0.05
0,607,0.006267597110110567,-0.04
0,608,-0.022066478115971715,-0.03
0,609,0.013869153663488221,-0.0
0,610,0.0006050985748941726,-0.05
0,611,-0.0037113674024749073,-0.0
0,612,-0.013435038489225278,0.06
0,613,0.023578547454642773,0.08
0,614,-0.007952973647092958,-0.02
0,615,-0.01319576094725267,-0.07
0,616,-0.007914705661073163,-0.1
0,617,0.01336220816272269,0.01
0,618,0.0018156006409762366,0.01
0,619,-0.005425573045997229,-0.03
0,620,-0.0031666781756456274,-0.02
0,621,-0.016061197778006624,-0.1
0,622,0.00458930003409418,-0.01
0,623,0.0005221710442493181,0.01
0,624,0.03327212990717033,0.24
0,625,-0.00043591340230782314,-0.02
0,626,0.02235987576976527,0.04
0,627,-0.006761219104993236,-0.05
0,628,-0.014118327039010621,-0.04
0,629,0.01940802065075576,0.19
0,630,0.0002776069928600656,-0.03
0,631,-0.0011366647364100613,-0.01
0,632,0.005832156224429576,-0.05
0,633,-0.014487593950602371,-0.0
0,634,-0.00387516042747753,-0.0
0,635,-0.01401953841934986,-0.05
0,636,-0.015665331017640775,-0.04
0,637,-0.01029172190299365,-0.06
0,638,0.010118925955702488,0.03
0,639,-0.029136505136936455,-0.04
0,640,-0.016062828305874306,0.04
0,641,0.01312473926940149,0.02
0,642,0.006740621256914473,0.06
0,643,-0.022769408451281534,-0.06
0,644,0.0053457650561293145,0.01
0,645,-0.01402127927047785,-0.05
0,646,-0.005542048730362463,0.06
0,647,-0.006421306542405941,-0.05
0,648,-0.010043190921117029,-0.01
0,649,0.007602172629914605,0.03
0,650,-0.008081369556088066,-0.01
0,651,-0.012702151490816818,-0.05
0,652,-0.0017103206103956244,-0.04
0,653,0.02135577161144686,0.06
0,654,0.019361280286775265,-0.01
0,655,-0.007358015967137005,-0.06
0,656,-0.009534191966687085,-0.03
0,657,0.013098722955912906,0.05
0,658,-0.01848615369639556,-0.04
0,659,0.00725725014633304,-0.05
0,660,-0.013094358777490638,-0.03
0,661,0.011830721941197971,-0.02
0,662,0.004566672113368629,-0.05
0,663,-0.00748992039235404,-0.03
0,664,-0.015449332594477082,-0.03
0,665,0.00970373705225286,-0.02
0,666,-0.009261615804529078,0.04
0,667,0.008303887937800857,-0.04
0,668,-0.025842077300133333,-0.04
0,669,-0.008488881621377694,0.01
0,670,0.004250843681003771,-0.0
0,671,0.034686471466711,0.14
0,672,0.0017076812390568793,-0.02
0,673,0.0355106029319829,0.1
0,674,0.004331539751168124,0.09
0,675,0.008790495970735775,0.07
0,676,0.002022940694487164,0.03
0,677,0.023108929744448076,0.1
0,678,-0.03517092902769527,-0.13
0,679,0.012107545703763063,-0.01
0,680,-0.005399134922141229,-0.01
0,681,-0.0014921480960790679,-0.01
0,682,-0.005726059230528938,-0.03
0,683,-0.017804170153362883,-0.09
0,684,0.012087498411445538,0.01
0,685,0.026246199478026755,0.1
0,686,-0.005018446960469625,-0.01
0,687,0.002695700017137388,0.03
0,688,0.0013344806534001696,0.07
0,689,-0.0018586285031577435,-0.08
0,690,-0.013893428309775972,-0.02
0,691,0.006468969778535214,0.02
0,692,-0.0037217381849631178,0.05
0,693,0.0192431697469512,0.04
0,694,0.006310686984194288,-0.06
0,695,-0.012162947564985292,-0.02
0,696,0.015560505656314854,0.02
0,697,-0.0017919868349153953,0.02
0,698,0.02177082104927411,0.01
0,699,0.008358580083493524,0.01
0,700,-0.008343255587921476,-0.09
0,701,-0.013716993954611238,-0.02
0,702,0.01775723803806138,0.01
0,703,0.003289726538285328,0.04
0,704,-0.001067704284722548,-0.07
0,705,-0.0007762091131181931,-0.01
0,706,0.015133153438524045,0.06
0,707,-0.003948635020884247,-0.02
0,708,0.008347385006224829,-0.08
0,709,-0.004851408225906808,-0.12
0,710,-0.01044684375468161,-0.02
0,711,0.014060419279076915,-0.01
0,712,0.012598499454251691,-0.05
0,713,-0.003032706558779024,-0.01
0,714,-0.003285549549185042,-0.1
0,715,0.007992165123740012,-0.0
0,716,-0.0025087326206246763,-0.07
0,717,-0.024957103796556974,0.0
0,718,-0.0011476782508666097,-0.08
0,719,0.003931469922041194,0.01
0,720,0.009008787916053375,-0.05
0,721,0.0014220161964774468,0.0
0,722,0.019612276772132946,0.07
0,723,0.0017578423199643323,0.03
0,724,-0.003892894421635377,-0.1
0,725,0.014838821097825127,0.03
0,726,0.00366183925488252,0.06
0,727,0.004622877357289221,-0.09
0,728,0.01522415400261367,-0.04
0,729,0.004113187391036565,0.04
0,730,-0.002334938551763372,0.03
0,731,-0.012041080070350237,-0.08
0,732,0.009242947985936723,-0.09
0,733,0.012699245442996006,0.01
0,734,0.0005668550896631437,-0.03
0,735,-0.009957240163833331,-0.05
0,736,0.02229365970195125,0.05
0,737,0.0008199899342778796,0.09
0,738,-0.0014442902626397728,0.1
0,739,-0.015179857786532074,-0.02
0,740,0.0009813394261047328,0.05
0,741,-0.013939515927611657,-0.08
0,742,0.0019680007288925467,-0.03
0,743,-0.008311279098073143,0.09
0,744,0.010817833355105385,0.17
0,745,-0.009728590923276033,0.03
0,746,-0.0017285000086065194,-0.04
0,747,0.008109425398678165,0.02
0,748,0.011792852963715022,-0.0
0,749,-0.008016946699469354,0.11
0,750,0.018940042288825933,0.07
0,751,0.003340037211917658,0.01
0,752,-0.005512516089303039,-0.02
0,753,-0.01380376596379738,-0.03
0,754,0.00954902914951082,-0.04
0,755,0.005877610245071878,0.08
0,756,-0.0034228306217606156,0.2
0,757,-0.006301925863016595,0.03
0,758,-0.01252567065559434,0.01
0,759,0.012493104746664008,0.02
0,760,-0.014633825773280472,0.19
0,761,0.009621316846835646,-0.02
